"Time","Engine Total Fuel Used (l)","Combustible Calculado (l)","Engine Fuel Rate (l/h)","Engine Instantaneous Fuel Economy (km/L)","Wheel-Based Vehicle Speed (kph)","High Resolution Total Vehicle Distance (m)"
447.999,41480.500,41480.663,6.250,1.111,6.699,136830.090
449.000,41480.500,41480.665,5.350,1.213,6.297,136830.090
449.999,41480.500,41480.666,7.100,0.871,6.297,136830.095
450.999,41480.500,41480.668,8.650,0.750,6.898,136830.095
452.000,41480.500,41480.671,6.850,1.064,7.199,136830.095
453.005,41480.500,41480.672,5.350,1.223,6.699,136830.100
454.000,41480.500,41480.674,6.700,0.979,6.500,136830.100
455.000,41480.500,41480.676,7.350,0.896,6.797,136830.105
456.001,41480.500,41480.678,9.150,0.742,7.199,136830.105
456.999,41480.500,41480.681,9.400,0.721,7.000,136830.105
457.999,41480.500,41480.683,5.750,1.182,6.500,136830.110
459.001,41480.500,41480.685,5.350,1.100,6.098,136830.110
460.000,41480.500,41480.687,8.800,0.734,6.098,136830.110
461.001,41480.500,41480.689,9.600,0.684,6.797,136830.115
462.000,41480.500,41480.692,10.150,0.715,7.398,136830.115
462.999,41480.500,41480.695,8.700,0.951,7.797,136830.120
464.000,41480.500,41480.696,3.150,2.375,7.098,136830.120
465.022,41480.500,41480.698,10.950,0.664,7.598,136830.120
466.002,41480.500,41480.702,14.200,0.625,9.199,136830.125
466.999,41480.500,41480.706,19.200,0.551,11.098,136830.125
467.999,41480.500,41480.710,0.000,125.506,11.898,136830.130
469.000,41480.500,41480.711,6.850,1.678,11.598,136830.135
470.000,41480.500,41480.714,17.300,0.693,12.699,136830.135
471.000,41480.500,41480.721,25.100,0.572,14.797,136830.140
472.000,41480.500,41480.725,0.000,125.506,15.699,136830.145
473.002,41480.500,41480.726,4.500,3.363,15.199,136830.150
474.000,41480.500,41480.727,8.250,1.811,15.297,136830.155
474.999,41480.500,41480.732,22.850,0.721,16.699,136830.160
476.000,41480.500,41480.739,26.750,0.701,19.398,136830.165
477.001,41480.500,41480.747,28.450,0.744,21.699,136830.170
478.001,41480.500,41480.750,1.200,18.195,21.598,136830.175
479.000,41480.500,41480.751,8.300,2.584,21.898,136830.180
480.010,41480.500,41480.756,22.550,0.994,23.000,136830.185
480.999,41480.500,41480.763,25.900,0.939,24.699,136830.195
481.999,41480.500,41480.770,24.700,1.059,26.398,136830.200
482.999,41480.500,41480.777,24.250,1.139,27.797,136830.210
484.000,41480.500,41480.779,5.200,5.311,27.699,136830.215
485.000,41480.500,41480.781,11.150,2.475,27.699,136830.225
485.999,41480.500,41480.786,24.600,1.164,29.000,136830.230
487.001,41480.500,41480.793,25.500,1.168,30.199,136830.240
488.000,41480.500,41480.799,19.150,1.615,31.297,136830.250
489.000,41480.500,41480.803,11.350,2.791,31.699,136830.260
490.000,41480.500,41480.805,5.250,5.959,31.500,136830.265
491.002,41480.500,41480.806,4.300,7.221,30.797,136830.275
492.028,41480.500,41480.807,4.400,6.943,30.500,136830.285
492.999,41480.500,41480.808,0.000,125.506,29.797,136830.290
494.008,41480.500,41480.810,10.150,2.598,25.398,136830.300
495.001,41480.500,41480.811,4.900,4.711,23.199,136830.305
495.999,41480.500,41480.811,1.050,20.648,22.297,136830.315
497.000,41480.500,41480.813,10.300,2.121,21.598,136830.320
498.001,41480.500,41480.817,21.800,1.033,23.098,136830.325
499.000,41480.500,41480.823,20.300,1.189,24.699,136830.330
500.000,41480.500,41480.829,17.300,1.473,25.797,136830.340
500.999,41480.500,41480.832,10.800,2.428,26.297,136830.345
502.000,41480.500,41480.835,10.950,2.420,26.500,136830.355
502.999,41480.500,41480.838,11.400,2.348,26.797,136830.360
504.000,41480.500,41480.842,13.800,1.963,27.297,136830.370
505.000,41480.500,41480.845,16.350,1.686,27.699,136830.370
505.999,41480.500,41480.850,9.900,2.836,28.199,136830.385
507.000,41480.500,41480.852,6.250,4.455,28.000,136830.390
508.003,41480.500,41480.853,1.850,14.672,26.699,136830.400
508.999,41480.500,41480.853,0.000,125.506,25.797,136830.405
510.000,41480.500,41480.853,0.000,125.506,24.500,136830.415
511.001,41480.500,41480.853,0.000,125.506,21.898,136830.420
512.001,41480.500,41480.853,0.000,125.506,17.699,136830.425
513.000,41480.500,41480.853,0.000,125.506,13.797,136830.430
513.999,41480.500,41480.855,0.000,125.506,10.598,136830.435
515.001,41480.500,41480.856,2.950,3.246,9.500,136830.435
516.000,41480.500,41480.857,13.700,0.670,9.199,136830.440
517.015,41480.500,41480.858,2.750,3.152,8.797,136830.440
518.000,41480.500,41480.859,2.800,2.881,7.797,136830.445
518.999,41480.500,41480.860,2.900,2.340,6.398,136830.445
520.000,41480.500,41480.860,3.000,1.736,4.898,136830.445
521.000,41480.500,41480.861,2.850,1.529,4.297,136830.450
522.000,41480.500,41480.862,3.800,1.148,4.398,136830.450
523.000,41480.500,41480.863,2.350,1.801,4.297,136830.450
523.999,41480.500,41480.864,4.200,0.967,4.199,136830.450
525.000,41480.500,41480.866,7.850,0.672,5.598,136830.455
526.003,41480.500,41480.868,6.100,1.008,6.398,136830.455
527.000,41480.500,41480.869,1.500,3.762,5.898,136830.455
527.999,41480.500,41480.869,1.550,2.887,4.199,136830.455
529.004,41480.500,41480.870,4.550,0.918,4.297,136830.460
529.999,41480.500,41480.871,4.050,1.107,4.598,136830.460
531.000,41480.500,41480.872,4.300,1.066,4.598,136830.460
532.001,41480.500,41480.873,4.000,1.172,4.797,136830.460
533.000,41480.500,41480.876,13.650,0.475,7.000,136830.465
533.999,41480.500,41480.878,6.700,1.113,7.297,136830.465
535.000,41480.500,41480.880,6.000,1.215,7.098,136830.470
536.000,41480.500,41480.882,5.900,1.234,7.398,136830.470
537.002,41480.500,41480.883,2.450,2.752,6.699,136830.470
538.000,41480.500,41480.884,4.100,1.457,6.000,136830.475
539.000,41480.500,41480.885,8.050,0.768,6.297,136830.475
540.000,41480.500,41480.888,13.150,0.553,7.598,136830.475
541.003,41480.500,41480.892,15.100,0.580,9.398,136830.480
542.000,41480.500,41480.897,16.950,0.611,10.898,136830.480
542.999,41480.500,41480.901,2.300,4.832,10.898,136830.485
543.999,41480.500,41480.902,6.100,1.711,10.297,136830.490
545.000,41480.500,41480.905,15.800,0.662,11.098,136830.490
546.000,41480.500,41480.911,24.000,0.520,13.000,136830.495
547.000,41480.500,41480.918,27.450,0.523,14.898,136830.500
548.012,41480.500,41480.925,10.200,1.525,15.699,136830.505
548.999,41480.500,41480.925,2.200,6.521,14.098,136830.505
549.999,41480.500,41480.926,8.900,1.486,13.098,136830.510
550.999,41480.500,41480.931,22.100,0.609,14.000,136830.515
552.000,41480.500,41480.938,25.850,0.586,15.398,136830.520
553.000,41480.500,41480.946,30.000,0.559,17.297,136830.525
554.000,41480.500,41480.955,36.200,0.512,19.098,136830.530
554.999,41480.500,41480.966,46.900,0.449,21.398,136830.535
556.000,41480.500,41480.978,39.800,0.578,23.297,136830.540
557.001,41480.500,41480.988,37.500,0.645,24.500,136830.545
557.999,41480.500,41480.996,4.000,5.965,23.398,136830.555
559.000,41480.500,41480.997,3.750,5.641,20.598,136830.560
560.000,41481.000,41480.999,18.100,1.016,18.098,136830.565
561.001,41481.000,41481.005,22.300,0.760,16.898,136830.570
562.004,41481.000,41481.012,22.750,0.729,16.797,136830.575
562.999,41481.000,41481.018,24.750,0.701,17.699,136830.580
564.008,41481.000,41481.026,27.100,0.693,19.098,136830.585
564.999,41481.000,41481.033,30.450,0.656,20.398,136830.590
566.002,41481.000,41481.043,37.250,0.572,21.898,136830.595
567.000,41481.000,41481.054,43.950,0.525,23.898,136830.600
567.999,41481.000,41481.065,32.650,0.773,26.000,136830.610
569.000,41481.000,41481.073,25.500,1.053,27.297,136830.615
569.999,41481.000,41481.079,17.300,1.609,28.000,136830.625
571.003,41481.000,41481.084,20.450,1.385,28.699,136830.635
571.999,41481.000,41481.088,0.000,125.506,29.199,136830.640
572.999,41481.000,41481.089,0.000,125.506,27.898,136830.650
574.000,41481.000,41481.089,0.000,125.506,29.500,136830.655
575.000,41481.000,41481.089,0.000,125.506,29.199,136830.665
575.999,41481.000,41481.089,0.000,125.506,28.199,136830.675
576.999,41481.000,41481.091,5.450,5.021,27.598,136830.680
578.004,41481.000,41481.093,5.250,4.893,25.199,136830.690
578.999,41481.000,41481.093,0.000,125.506,23.000,136830.695
580.001,41481.000,41481.093,0.000,125.506,22.797,136830.700
581.000,41481.000,41481.093,0.000,125.506,22.797,136830.705
582.001,41481.000,41481.093,0.000,125.506,23.000,136830.715
583.001,41481.000,41481.093,0.000,125.506,22.598,136830.720
583.999,41481.000,41481.093,0.000,125.506,22.398,136830.725
585.018,41481.000,41481.093,0.000,125.506,20.598,136830.730
585.999,41481.000,41481.093,0.000,125.506,18.297,136830.735
587.000,41481.000,41481.093,0.000,125.506,17.797,136830.740
587.999,41481.000,41481.093,0.000,125.506,17.297,136830.745
588.999,41481.000,41481.093,0.350,34.619,12.297,136830.750
590.000,41481.000,41481.094,1.150,6.963,7.297,136830.755
591.000,41481.000,41481.095,3.050,1.336,3.098,136830.755
592.000,41481.000,41481.096,2.850,0.592,1.398,136830.755
592.999,41481.000,41481.096,2.950,0.266,0.398,136830.755
594.000,41481.000,41481.097,2.950,0.135,0.398,136830.755
594.999,41481.000,41481.098,2.800,0.000,0.000,136830.755
596.000,41481.000,41481.099,2.850,0.000,0.000,136830.755
597.001,41481.000,41481.100,2.750,0.000,0.000,136830.755
598.000,41481.000,41481.100,2.850,0.000,0.000,136830.755
598.999,41481.000,41481.101,2.800,0.000,0.000,136830.755
600.000,41481.000,41481.102,3.300,0.000,0.000,136830.755
601.001,41481.000,41481.103,4.950,0.141,1.098,136830.755
601.999,41481.000,41481.104,5.350,0.500,3.199,136830.755
603.000,41481.000,41481.106,4.500,0.967,4.699,136830.760
604.000,41481.000,41481.106,0.350,13.500,4.598,136830.760
605.002,41481.000,41481.107,2.500,1.824,4.699,136830.760
605.999,41481.000,41481.107,2.550,1.861,4.898,136830.760
607.000,41481.000,41481.108,2.300,2.201,4.598,136830.765
608.000,41481.000,41481.109,3.300,0.967,2.898,136830.765
609.000,41481.000,41481.110,3.000,1.029,3.098,136830.765
609.999,41481.000,41481.111,3.050,1.199,4.098,136830.765
610.999,41481.000,41481.112,3.800,1.174,4.699,136830.765
612.000,41481.000,41481.113,6.350,0.875,5.797,136830.770
613.003,41481.000,41481.115,9.450,0.760,7.797,136830.770
613.999,41481.000,41481.118,11.800,0.777,9.598,136830.775
615.000,41481.000,41481.122,10.600,1.006,11.098,136830.775
616.000,41481.000,41481.124,4.850,2.371,11.598,136830.780
616.999,41481.000,41481.125,5.950,2.031,12.199,136830.780
618.000,41481.000,41481.127,6.800,1.795,12.500,136830.785
618.999,41481.000,41481.129,7.050,1.836,12.398,136830.790
620.004,41481.000,41481.130,4.450,2.842,13.199,136830.795
621.001,41481.000,41481.132,4.900,2.629,12.699,136830.795
622.003,41481.000,41481.133,2.850,4.289,12.297,136830.800
623.002,41481.000,41481.134,4.150,2.816,12.000,136830.805
624.000,41481.000,41481.135,4.000,2.822,11.500,136830.805
625.000,41481.000,41481.136,3.700,3.014,11.098,136830.810
626.000,41481.000,41481.137,1.850,5.553,10.098,136830.815
627.000,41481.000,41481.138,17.850,0.535,9.199,136830.815
628.002,41481.000,41481.139,4.150,2.131,8.797,136830.820
629.005,41481.000,41481.140,0.450,19.119,8.000,136830.820
630.000,41481.000,41481.141,1.400,4.709,7.297,136830.820
630.999,41481.000,41481.141,3.950,1.688,6.699,136830.825
632.000,41481.000,41481.143,5.400,1.303,7.297,136830.825
632.999,41481.000,41481.145,7.050,1.070,7.797,136830.830
634.009,41481.000,41481.146,4.700,1.707,8.199,136830.830
634.999,41481.000,41481.147,3.800,2.029,7.898,136830.830
636.014,41481.000,41481.148,3.900,1.955,7.598,136830.835
636.999,41481.000,41481.150,4.550,1.490,6.797,136830.835
638.000,41481.000,41481.151,8.950,0.725,7.098,136830.840
639.000,41481.000,41481.155,8.500,0.963,8.000,136830.840
640.000,41481.000,41481.156,2.450,3.223,7.398,136830.845
641.006,41481.000,41481.157,4.300,1.566,6.797,136830.845
642.001,41481.000,41481.160,13.800,0.564,8.500,136830.845
643.004,41481.000,41481.163,8.050,1.137,9.098,136830.850
643.999,41481.000,41481.165,6.150,1.475,9.098,136830.850
645.002,41481.000,41481.166,5.900,1.535,9.199,136830.855
645.999,41481.000,41481.169,12.750,0.744,9.797,136830.855
647.000,41481.000,41481.173,19.000,0.576,11.297,136830.860
648.002,41481.000,41481.178,18.900,0.654,12.797,136830.865
649.003,41481.000,41481.183,14.450,0.938,13.398,136830.865
649.999,41481.000,41481.184,5.800,2.287,13.500,136830.870
651.003,41481.000,41481.187,16.700,0.822,13.898,136830.875
651.999,41481.000,41481.193,23.850,0.635,15.699,136830.880
653.001,41481.000,41481.200,23.100,0.734,17.398,136830.885
653.999,41481.000,41481.201,0.000,125.506,17.297,136830.890
655.000,41481.000,41481.203,6.400,2.682,16.898,136830.895
656.002,41481.000,41481.205,8.650,1.979,17.398,136830.900
657.001,41481.000,41481.207,7.100,2.482,17.500,136830.905
658.002,41481.000,41481.210,13.550,1.334,18.297,136830.910
659.000,41481.000,41481.214,15.200,1.254,19.500,136830.915
659.999,41481.000,41481.219,17.600,1.162,20.898,136830.920
661.000,41481.000,41481.224,21.300,1.029,22.500,136830.925
662.004,41481.000,41481.228,0.000,125.506,23.598,136830.930
662.999,41481.000,41481.229,6.050,3.896,23.297,136830.940
664.005,41481.000,41481.234,20.750,1.174,24.500,136830.945
665.000,41481.000,41481.241,27.600,0.943,26.297,136830.950
666.000,41481.000,41481.248,20.750,1.346,27.699,136830.960
666.999,41481.000,41481.249,5.200,5.348,27.797,136830.965
667.999,41481.000,41481.251,10.550,2.631,28.199,136830.975
669.000,41481.000,41481.256,25.150,1.150,29.199,136830.985
669.999,41481.000,41481.264,29.300,1.039,30.898,136830.990
671.000,41481.000,41481.271,30.300,1.063,32.398,136831.000
671.999,41481.000,41481.280,27.450,1.236,34.199,136831.010
673.000,41481.000,41481.288,27.800,1.271,35.699,136831.020
673.999,41481.000,41481.294,21.050,1.744,36.797,136831.030
675.006,41481.000,41481.297,0.200,125.506,36.898,136831.040
676.000,41481.000,41481.298,7.850,4.613,37.000,136831.050
677.029,41481.000,41481.302,15.150,2.447,37.199,136831.060
678.006,41481.000,41481.305,9.700,3.846,37.598,136831.070
679.001,41481.000,41481.308,7.750,4.795,37.199,136831.080
680.002,41481.000,41481.309,6.750,5.479,37.398,136831.090
681.000,41481.000,41481.311,7.350,5.061,37.297,136831.100
681.999,41481.000,41481.314,9.400,3.969,37.500,136831.110
683.004,41481.000,41481.317,12.250,3.090,38.098,136831.120
683.999,41481.000,41481.320,12.800,2.980,38.500,136831.135
685.004,41481.000,41481.324,13.600,2.842,38.699,136831.145
685.999,41481.000,41481.326,8.600,4.484,38.699,136831.155
687.000,41481.000,41481.330,13.650,2.850,39.000,136831.165
688.000,41481.000,41481.332,7.150,5.479,39.297,136831.175
689.000,41481.000,41481.334,5.500,7.063,39.000,136831.185
689.999,41481.000,41481.336,5.050,7.615,38.598,136831.200
690.999,41481.000,41481.337,4.800,7.859,38.098,136831.210
692.000,41481.000,41481.338,1.000,36.635,38.098,136831.220
693.000,41481.000,41481.338,0.000,125.506,35.500,136831.230
694.000,41481.000,41481.341,4.750,6.932,32.797,136831.240
695.000,41481.000,41481.342,1.150,25.979,30.598,136831.245
696.013,41481.000,41481.342,0.000,125.506,29.098,136831.255
697.001,41481.000,41481.342,0.100,125.506,28.098,136831.265
698.002,41481.000,41481.342,0.400,67.445,27.297,136831.270
699.024,41481.000,41481.342,1.850,13.947,26.098,136831.280
700.002,41481.000,41481.343,5.200,4.881,26.000,136831.285
700.999,41481.000,41481.345,9.350,2.703,25.797,136831.290
701.999,41481.000,41481.347,4.950,5.229,25.898,136831.300
703.000,41481.000,41481.348,1.950,12.455,25.797,136831.305
703.999,41481.000,41481.348,0.000,125.506,24.598,136831.315
704.999,41481.000,41481.348,0.000,125.506,23.398,136831.320
706.000,41481.000,41481.348,0.000,125.506,21.500,136831.325
707.000,41481.000,41481.348,0.000,125.506,18.797,136831.330
707.999,41481.000,41481.349,13.550,1.230,16.500,136831.335
708.999,41481.000,41481.351,0.000,125.506,14.398,136831.340
710.000,41481.000,41481.351,2.700,4.514,11.898,136831.345
711.000,41481.000,41481.352,13.700,0.766,10.500,136831.345
712.000,41481.000,41481.354,0.000,125.506,9.898,136831.350
713.000,41481.000,41481.355,4.300,2.162,9.500,136831.355
714.000,41481.000,41481.356,6.650,1.377,9.500,136831.355
715.001,41481.000,41481.360,14.500,0.729,10.797,136831.360
716.000,41481.000,41481.362,6.000,1.912,11.297,136831.360
716.999,41481.000,41481.364,7.900,1.447,11.598,136831.365
718.000,41481.000,41481.366,8.600,1.398,12.199,136831.370
719.000,41481.000,41481.369,9.000,1.404,12.699,136831.370
720.002,41481.000,41481.371,9.750,1.350,13.297,136831.375
721.029,41481.000,41481.372,5.350,2.457,13.098,136831.380
722.001,41481.000,41481.374,10.650,1.275,13.398,136831.380
723.000,41481.000,41481.378,14.300,1.025,14.797,136831.385
724.007,41481.000,41481.382,14.950,1.072,16.098,136831.390
725.002,41481.000,41481.385,7.850,2.109,16.598,136831.395
725.999,41481.000,41481.387,6.250,2.637,16.598,136831.400
727.000,41481.000,41481.389,4.850,3.295,15.898,136831.405
727.999,41481.000,41481.390,3.850,4.008,15.297,136831.410
729.000,41481.000,41481.391,0.000,125.506,14.098,136831.415
730.000,41481.000,41481.391,0.000,125.506,12.699,136831.415
731.000,41481.000,41481.391,0.000,125.506,10.699,136831.420
732.008,41481.000,41481.391,0.300,28.334,9.297,136831.425
733.021,41481.000,41481.391,4.350,2.059,8.898,136831.425
733.999,41481.000,41481.393,9.050,1.066,9.500,136831.430
735.000,41481.000,41481.397,15.750,0.717,11.500,136831.430
736.000,41481.000,41481.402,18.100,0.748,13.797,136831.435
736.999,41481.000,41481.405,8.550,1.709,14.699,136831.440
738.000,41481.000,41481.407,7.350,2.049,15.000,136831.440
739.001,41481.000,41481.409,7.750,1.959,15.297,136831.445
740.000,41481.000,41481.412,11.650,1.334,15.797,136831.450
741.002,41481.000,41481.415,7.700,2.092,16.297,136831.455
742.000,41481.000,41481.417,5.500,2.961,16.297,136831.460
742.999,41481.000,41481.418,3.650,4.262,15.598,136831.465
744.001,41481.000,41481.419,3.600,4.115,14.699,136831.470
745.000,41481.000,41481.420,3.600,3.908,13.898,136831.475
746.004,41481.000,41481.421,5.900,2.311,13.598,136831.475
746.999,41481.000,41481.423,6.400,2.166,13.598,136831.480
748.007,41481.000,41481.425,7.300,1.900,13.898,136831.485
748.999,41481.000,41481.427,5.700,2.445,14.098,136831.490
750.000,41481.000,41481.428,3.850,3.600,13.699,136831.490
750.999,41481.000,41481.429,3.500,3.682,13.000,136831.495
752.000,41481.000,41481.430,4.500,2.770,12.797,136831.500
753.001,41481.000,41481.432,7.150,1.793,12.898,136831.505
754.003,41481.000,41481.434,4.550,2.906,12.898,136831.505
755.001,41481.000,41481.434,0.000,125.506,12.398,136831.510
756.006,41481.000,41481.434,0.000,125.506,10.199,136831.515
757.000,41481.000,41481.435,0.000,125.506,6.297,136831.515
758.000,41481.000,41481.435,2.400,1.555,2.797,136831.515
758.999,41481.000,41481.436,2.550,0.576,1.199,136831.515
760.000,41481.000,41481.437,2.600,0.150,0.398,136831.515
761.000,41481.000,41481.437,2.600,0.150,0.000,136831.515
761.999,41481.000,41481.438,2.500,0.000,0.000,136831.515
763.011,41481.000,41481.439,2.550,0.000,0.000,136831.515
764.000,41481.000,41481.440,2.550,0.000,0.000,136831.515
764.999,41481.000,41481.440,2.550,0.000,0.000,136831.515
765.999,41481.000,41481.441,3.450,0.000,0.000,136831.515
767.000,41481.000,41481.442,4.300,0.182,0.797,136831.515
768.000,41481.000,41481.443,4.700,0.402,2.199,136831.520
769.012,41481.000,41481.445,4.700,0.695,3.699,136831.520
769.999,41481.000,41481.446,4.250,1.074,4.797,136831.520
770.999,41481.000,41481.448,6.350,0.861,5.797,136831.520
772.000,41481.000,41481.450,8.100,0.824,6.898,136831.525
773.000,41481.000,41481.452,10.250,0.768,8.398,136831.525
774.002,41481.000,41481.455,12.750,0.734,9.699,136831.530
775.000,41481.000,41481.459,12.200,0.883,11.000,136831.530
776.018,41481.000,41481.461,0.000,125.506,11.297,136831.535
776.999,41481.000,41481.462,4.800,2.326,11.098,136831.535
778.000,41481.000,41481.464,4.100,2.576,11.199,136831.540
779.000,41481.000,41481.465,4.700,2.248,10.699,136831.545
780.000,41481.000,41481.466,5.950,1.773,10.500,136831.545
